id,x,y,z,vx,vy,vz
3389,-64.510927,70.171752,-16.472612,-13.352061,14.523702,-3.409396
3390,194.549066,-87.973304,-166.055926,48.016305,-21.712533,-40.983964
3391,19.136560,-35.210075,-29.826689,3.364499,-6.190468,-5.243987
3392,165.614694,-159.968134,100.070779,49.594625,-47.903718,29.966983
3393,-11.472800,-70.173977,-21.081758,-2.140470,-13.092296,-3.933205
3394,426.896937,433.488492,-291.335711,119.636340,121.483600,-81.645791
3395,-11.589712,26.759707,30.332015,-2.830539,6.535484,7.407944
3396,276.111680,-247.453834,8.225200,49.370573,-44.246363,1.470720
3397,13.682707,14.083040,12.565779,3.870388,3.983629,3.554446
3398,-659.971472,387.264191,-514.263753,-128.228980,75.243392,-99.918738
3399,-135.006966,147.114722,192.286660,-31.345467,34.156605,44.644474
3400,-1133.573943,854.461944,1283.502201,-300.405794,226.438972,340.137932
3401,5.914566,-54.166604,-38.543082,1.307672,-11.975880,-8.521622
3402,-83.635766,59.800334,-40.900729,-16.592472,11.863769,-8.114282
3403,-12.115874,7.405283,-5.020694,-2.266729,1.385436,-0.939309
3404,4.112269,7.620534,65.677139,0.815821,1.511815,13.029491
3405,188.613603,-199.619727,233.008170,47.705542,-50.489292,58.934143
3406,578.822136,-220.993423,-284.805521,130.042015,-49.649846,-63.986295
3407,-27.533069,2.069730,-24.562190,-7.011239,0.527052,-6.254710
3408,-57.152444,-266.201178,-492.410375,-12.966451,-60.394347,-111.715520
3409,91.241115,105.319883,-41.564253,24.359004,28.117669,-11.096574
3410,6.378967,8.338244,-52.668053,1.193311,1.559833,-9.852596
3411,-47.649369,-26.004145,-58.669964,-10.172975,-5.551795,-12.525834
3412,-8.543693,-30.844943,-48.282704,-2.003749,-7.234054,-11.323726
3413,-2909.558950,-12061.204603,305.175622,-605.870357,-2511.558095,63.548072
3414,-569.258856,-351.125358,-23.228694,-120.768407,-74.491332,-4.927973
3415,24.761753,13.391534,21.480331,4.693543,2.538340,4.071556
3416,-771.076151,83.184157,-222.276537,-151.598133,16.354497,-43.700882
3417,32.910592,-222.838779,-165.052111,7.875568,-53.325749,-39.497288
3418,-3.738342,10.630487,3.537280,-0.593812,1.688586,0.561875
3419,15.433714,-32.546954,52.685945,3.214158,-6.778088,10.972146
3420,-65.303754,-272.838170,-262.618514,-16.458911,-68.765100,-66.189377
3421,-94.895075,50.584867,35.429859,-19.701796,10.502260,7.355828
3422,78.005487,139.390417,175.117187,17.356390,31.014669,38.963953
3423,-18.387152,36.760074,35.320939,-4.158220,8.313223,7.987765
3424,-3.483199,-24.326895,7.997863,-0.634579,-4.431942,1.457073
3425,-171.606754,140.386059,-64.213513,-32.954638,26.959148,-12.331293
3426,-42.716569,9.630484,0.257364,-8.677825,1.956422,0.052283
3427,-26.964875,10.737863,29.828465,-4.725810,1.881896,5.227676
3428,-11.306636,-10.158724,-14.156751,-3.218544,-2.891780,-4.029858
3429,53.439458,-36.213393,30.363008,12.533523,-8.493375,7.121244
3430,17.880791,27.359664,7.994830,3.183389,4.870951,1.423352
3431,-2999.341128,12085.156511,3438.210998,-553.169365,2228.868966,634.110264
3432,14.115487,8.407563,-20.356990,3.475792,2.070275,-5.012697
3433,-39.215088,26.632101,24.416582,-10.025568,6.808653,6.242243
3434,6.412379,-0.468621,-10.218948,4.094477,-0.299227,-6.525074
3435,-451.305907,26.083801,-24.109328,-90.333885,5.220962,-4.825750
3436,-13.847603,-2.030021,8.352024,-2.711015,-0.397427,1.635118
3437,30.323626,3.543446,-13.422407,6.406493,0.748626,-2.835761
3438,2622.728336,-2842.762127,-1642.661367,486.476829,-527.289802,-304.689083
3439,-15.256301,-20.852007,9.873462,-3.500616,-4.784572,2.265504
3440,-120.152689,-279.158075,279.710845,-32.075977,-74.524074,74.671642
3441,113.652953,109.436066,27.490586,19.714426,18.982958,4.768562
3442,9.221335,-72.800614,48.304505,1.560912,-12.323094,8.176592
3443,42.700413,-142.493307,-34.763689,8.176287,-27.284657,-6.656561
3444,20.252388,-64.959267,18.592735,4.217397,-13.527245,3.871788
3445,-31.845120,-25.890950,67.147007,-6.279844,-5.105684,13.241362
3446,-4.997824,-4.435919,0.150868,-1.022226,-0.907297,0.030858
3447,4.650751,8.108848,13.442655,0.918645,1.601710,2.655276
3448,111.744657,124.032622,-76.460755,23.931809,26.563462,-16.375227
3449,85.502627,-10.245226,-68.633288,18.254645,-2.187336,-14.653074
3450,-64.169559,-28.227078,-6.912013,-11.316339,-4.977861,-1.218938
3451,30.839341,-10.422441,-31.057506,7.354371,-2.485478,-7.406398
3452,-3.093293,107.447224,-120.450428,-0.601052,20.877871,-23.404500
3453,214.962485,17.805961,-111.022877,40.921246,3.389625,-21.134825
3454,139.221679,2.726865,-205.560795,29.353347,0.574929,-43.340214
3455,10.879646,-8.549864,12.688838,2.517229,-1.978186,2.935823
3456,4336.906962,-1328.180902,-8309.710989,736.065344,-225.420545,-1410.334678
3457,-19.445411,-21.138049,18.047666,-5.596531,-6.083685,5.194250
3458,12.985783,25.436889,-25.313519,3.260573,6.386895,-6.355919
3459,-12.171590,13.864263,4.379556,-2.705409,3.081644,0.973455
3460,53.268941,-28.713144,60.344608,14.016235,-7.555062,15.877999
3461,46.426991,-55.913976,3.928891,11.744174,-14.144003,0.993852
3462,-13.837257,-4.904268,-18.178521,-3.047685,-1.080176,-4.003858
3463,-3267.158013,-1885.249887,845.956052,-585.809125,-338.029744,151.681912
3464,-13.341378,-23.398803,17.830566,-2.470588,-4.333046,3.301907
3465,-51.583647,-79.865282,192.063669,-11.367401,-17.599777,42.324746
3466,-30.088221,-3.953522,-25.340248,-7.373078,-0.968805,-6.209594
3467,-152.790023,32.656169,-111.869412,-36.439812,7.788366,-26.680409
3468,38.763652,-0.007032,30.635285,9.182602,-0.001666,7.257098
3469,467.496021,99.206825,83.778617,98.871078,20.981324,17.718401
3470,-17.592452,59.624056,-41.262937,-2.946196,9.985200,-6.910276
3471,-27.185740,-201.956583,-38.851446,-5.282304,-39.241018,-7.549000
3472,46.543074,50.649288,52.030852,8.912570,9.698872,9.963429
3473,-60.048863,-27.748547,241.804773,-12.019698,-5.554296,48.400923
3474,-242.747473,122.832429,228.628963,-69.079189,34.954698,65.061454
3475,40.769837,-26.614061,-33.438064,6.426437,-4.195101,-5.270750
3476,-35.086820,19.697148,-6.289671,-7.854570,4.409423,-1.408012
3477,43.345307,57.497647,-1.709122,7.337021,9.732575,-0.289302
3478,-39.694795,46.322065,-938.712283,-6.847634,7.990885,-161.934532
3479,-179.398975,-1641.516931,-404.914961,-28.500865,-260.785509,-64.328276
3480,4.738435,6.549603,8.310457,1.215058,1.679489,2.131018
3481,65.258846,-79.034302,-50.259964,16.624097,-20.133270,-12.803269
3482,-0.521920,-12.964194,-12.851427,-0.101909,-2.531355,-2.509337
3483,570.913692,601.368835,351.341187,146.461635,154.274567,90.132721
3484,8.147178,1.766651,10.713206,1.571940,0.340863,2.067037
3485,-31.375959,-31.552280,-18.658276,-7.026081,-7.065565,-4.178185
3486,36.956205,8.972583,45.853717,8.754738,2.125560,10.862514
3487,-12.101164,8.474563,22.535937,-2.002133,1.402113,3.728562
3488,9.938032,-1.584527,0.152338,1.993857,-0.317902,0.030564
3489,-155.068555,-191.667026,-82.633909,-35.647368,-44.060674,-18.995994
3490,-18.721005,4.020589,22.312306,-3.464379,0.744022,4.128960
3491,34.843276,30.564632,9.234183,6.727530,5.901411,1.782934
3492,-2.947033,41.503512,28.603555,-0.523893,7.378060,5.084840
3493,-4257.060924,-9225.388007,-4938.250813,-988.355006,-2141.843535,-1146.505770
3494,-37.158483,332.351979,-232.964231,-5.965109,53.352979,-37.398109
3495,25.344343,25.044505,-10.254523,5.939236,5.868971,-2.403062
3496,120.232816,-154.657541,104.728218,22.430499,-28.852737,19.537978
3497,-2992.612098,1108.205087,11431.517281,-519.071091,192.219106,1982.806308
3498,-694.163573,-721.159767,-552.432732,-220.094165,-228.653682,-175.156441
3499,-28.382444,-47.878567,-44.247169,-8.109217,-13.679502,-12.641966
3500,116.869339,3.606226,7.931025,20.497012,0.632474,1.390975
3501,8.433357,-11.649053,23.008694,1.362638,-1.882222,3.717681
3502,-16.576731,26.261654,-17.293307,-3.820406,6.052472,-3.985554
3503,76.135902,29.779963,-36.057689,13.885020,5.431017,-6.575895
3504,-17.442990,-41.745660,23.262439,-2.889260,-6.914759,3.853195
3505,-78.921423,-28.019960,0.579019,-16.641184,-5.908222,0.122090
3506,-10.374083,10.818062,14.964335,-2.801027,2.920903,4.040407
3507,28.456749,30.527042,35.653514,5.835618,6.260172,7.311456
3508,-5.356476,-11.093205,-142.875209,-1.037761,-2.149192,-27.680573
3509,16.075965,-17.296353,17.092536,3.689993,-3.970114,3.923331
3510,-47.430521,55.724356,30.497678,-12.996630,15.269258,8.356793
3511,48.136232,-87.189008,109.406078,8.327026,-15.082717,18.926020
3512,173.282762,-12.956955,-128.677548,39.835057,-2.978606,-29.581000
3513,16.765099,-11.021603,-13.068073,3.878801,-2.549976,-3.023451
3514,-57.335843,49.717863,100.046291,-10.605666,9.196534,18.506008
3515,-67.131854,285.183239,267.634111,-14.605661,62.046397,58.228290
3516,53.119982,-77.056395,114.543111,13.110924,-19.018841,28.271207
3517,-6.584960,-10.284296,-54.120536,-1.120527,-1.750023,-9.209400
3518,-2.771689,25.255421,-20.065935,-0.520720,4.744765,-3.769810
3519,-7846.864118,3674.396151,6181.952156,-1480.776074,693.392650,1166.591737
3520,2.435323,-6.196284,-5.710900,0.603190,-1.534720,-1.414498
3521,0.039131,-11.968762,-13.432821,0.006541,-2.000601,-2.245321
3522,116.986864,-60.008153,112.790818,33.680541,-17.276359,32.472498
3523,-2001.153118,-324.151279,129.827834,-396.965011,-64.301285,25.753705
3524,-649.646350,852.865024,690.850929,-113.926415,149.564228,121.152331
3525,18.978489,-4.809925,-21.435857,4.443848,-1.126253,-5.019246
3526,4.218877,4.132470,4.846909,0.946341,0.926960,1.087216
3527,-18.752263,56.157797,-0.274919,-4.016174,12.027323,-0.058879
3528,-14.969899,-12.764367,-12.767498,-3.595663,-3.065910,-3.066662
3529,-843.375424,-721.669410,533.947428,-205.998234,-176.270994,130.419057
3530,192.341422,1.970274,-97.509693,37.372649,0.382832,-18.946494
3531,124.516887,396.047250,-1378.569495,21.421546,68.134890,-237.165341
3532,-19.693579,-16.188399,-18.183468,-6.164919,-5.067650,-5.692191
3533,-21.082406,-25.273639,17.661946,-5.349688,-6.413219,4.481742
3534,-41.696179,46.681794,12.026860,-10.660175,11.934813,3.074824
3535,631.614137,-577.023916,15.047647,160.315535,-146.459512,3.819376
3536,-11.402978,13.807493,14.255327,-3.491660,4.227936,4.365066
3537,32.426628,-14.268854,-44.175286,5.532942,-2.434689,-7.537611
3538,854.978387,-225.214355,-826.786459,187.199968,-49.311328,-181.027264
3539,-101.024135,-63.150353,-81.113604,-24.508274,-15.320163,-19.678015
3540,-47.818545,37.578997,14.191118,-11.328670,8.902824,3.362011
3541,72.379716,19.841475,-54.077363,16.002669,4.386817,-11.956142
3542,-45.266727,-408.825990,341.149317,-8.004427,-72.291903,60.324768
3543,-1630.990031,1158.565438,-3650.643711,-315.033950,223.782757,-705.140244
3544,-19.504841,-15.824763,17.106783,-5.222115,-4.236832,4.580072
3545,-42.874708,34.293799,-38.218595,-8.306577,6.644106,-7.404499
3546,-34.199980,26.437946,12.359229,-8.267659,6.391229,2.987776
3547,13.072788,-25.533249,-6.193920,2.922997,-5.709082,-1.384924
3548,14.692960,4.266363,35.111134,3.002103,0.871714,7.173995
3549,-256.798489,-144.578389,72.337196,-43.119266,-24.276288,12.146204
3550,-19.532152,-16.620180,-5.518380,-4.663367,-3.968124,-1.317532
3551,29.099132,-11.332775,-4.255658,6.107777,-2.378698,-0.893243
3552,-43.988769,-240.864668,265.177016,-8.623005,-47.216079,51.981966
3553,14.777568,12.677259,19.046269,4.058958,3.482065,5.231443
3554,2.757863,1.636978,-21.466450,0.523321,0.310626,-4.073388
3555,2.516625,23.498687,-38.856172,0.508085,4.744186,-7.844731
3556,146.120446,-78.677615,25.303894,30.808761,-16.588779,5.335199
3557,93.002110,300.136267,416.457018,16.769357,54.118043,75.092021
3558,-19.284636,26.145729,-16.379827,-4.218661,5.719577,-3.583212
3559,12.499064,16.973457,-81.359810,2.532460,3.439026,-16.484474
3560,8.303311,45.521495,38.902171,2.085555,11.433700,9.771114
3561,-522.981743,443.007533,-64.995225,-115.614130,97.934452,-14.368315
3562,633.562662,-342.979028,18.230957,116.849240,-63.256314,3.362372
3563,921.156243,1145.324435,757.777725,241.464203,300.225780,198.637523
3564,39.271373,-62.426372,41.716366,9.366899,-14.889766,9.950072
3565,29.199940,-7.209310,-24.110789,7.383107,-1.822850,-6.096332
3566,49.646779,-6.534104,74.279279,11.566391,-1.522274,17.305114
3567,-1176.451720,-1125.550494,1220.703292,-266.904482,-255.356396,276.943945
3568,-23.360741,14.951797,30.090797,-6.101043,3.904908,7.858708
3569,21.384415,16.468095,15.337558,3.993248,3.075192,2.864080
3570,-67.522777,-61.563094,76.481523,-14.691937,-13.395200,16.641225
3571,-33.742358,549.044728,-692.557662,-7.833959,127.471647,-160.791027
3572,14.787341,-12.473216,13.530593,4.248098,-3.583298,3.887060
3573,1545.622005,-1466.868227,499.841821,417.200386,-395.942856,134.919275
3574,293.917185,292.243713,-36.107333,80.828688,80.368475,-9.929696
3575,48.154812,-74.625280,52.158990,9.936603,-15.398706,10.762854
3576,3.235436,56.945247,-23.082153,0.630520,11.097463,-4.498239
3577,-10.150992,13.705513,19.938717,-1.729929,2.335689,3.397950
3578,3.245777,-6.756281,10.127835,0.718094,-1.494756,2.240677
3579,33.726195,529.288871,808.443174,7.001393,109.877786,167.828856
3580,119.009088,-44.153056,4.953640,23.261672,-8.630214,0.968245
3581,12.044691,-22.239663,3.114427,2.571905,-4.748839,0.665024
3582,28.371637,0.884891,32.868860,7.199548,0.224549,8.340757
3583,295.348094,772.901361,599.351177,46.679650,122.156757,94.727218
3584,17.798219,45.059554,31.227148,3.741008,9.471070,6.563636
3585,20.000568,18.812206,17.838168,6.235830,5.865319,5.561631
3586,-9.623481,-46.700327,49.406668,-2.451663,-11.897300,12.586763
3587,-0.074885,20.925484,-5.787885,-0.013723,3.834632,-1.060640
3588,66.537036,130.722827,-36.554317,14.431230,28.352499,-7.928273
3589,15.141250,21.913356,18.088252,4.177490,6.045923,4.990572
3590,297.143234,677.617704,-483.334958,58.944028,134.418396,-95.878708
3591,62.611380,56.037779,-28.717737,14.984558,13.411322,-6.872914
3592,-405.847323,-432.836840,563.795235,-91.775792,-97.879034,127.493152
3593,-8.783507,22.260949,34.053108,-1.505988,3.816782,5.838623
3594,50.812783,45.159775,64.110829,9.902932,8.801214,12.494596
3595,-282.773171,86.897477,133.752081,-62.512972,19.210520,29.568718
3596,-90.273091,10.783077,116.603226,-20.151521,2.407089,26.029155
3597,49.971606,-88.584436,11.763487,8.911160,-15.796773,2.097718
3598,4.774825,-6.002228,6.665256,0.890850,-1.119849,1.243552
3599,-18.726660,-11.695472,-19.915820,-5.325320,-3.325853,-5.663483
3600,-86.720717,77.079510,-77.296773,-24.030389,21.358802,-21.419006
3601,-232.295972,1177.725140,849.404738,-41.535195,210.580676,151.876035
3602,58.187175,126.905402,11.010313,9.464516,20.641974,1.790898
3603,178.127760,-112.335182,205.654118,38.028021,-23.982139,43.904550
3604,201.688839,247.733635,-279.001879,56.523044,69.427040,-78.189926
3605,0.950594,-98.097269,-88.525592,0.206177,-21.276621,-19.200591
3606,-23.335839,-19.714058,5.662379,-5.714292,-4.827420,1.386558
3607,-0.801465,24.437451,-0.577279,-0.134602,4.104159,-0.096951
3608,11.659943,-12.185913,-11.577936,3.718179,-3.885903,-3.692028
3609,392.448778,-210.459652,-293.543807,89.622444,-48.062090,-67.035789
3610,-117.102134,-212.383581,-95.774523,-20.764972,-37.660621,-16.983083
3611,-852.146483,148.014179,-763.607185,-220.969538,38.381458,-198.010472
3612,-223.661483,-372.656937,267.839111,-57.583669,-95.943895,68.957599
3613,-27.185142,31.935637,-30.424730,-7.126927,8.372329,-7.976226
3614,-41.809785,-8.312352,26.126191,-7.911747,-1.572963,4.943910
3615,22.987352,-18.786838,-61.050766,4.757931,-3.888507,-12.636311
3616,-15.796244,-10.868033,3.754495,-3.621029,-2.491317,0.860656
3617,-40.710099,13.955314,3.868443,-8.423051,2.887400,0.800393
3618,714.280949,6.023315,-212.701427,145.585324,1.227677,-43.352978
3619,3.642728,-3.694925,4.192530,0.870129,-0.882598,1.001459
3620,8.783655,1.244195,10.123228,2.219393,0.314374,2.557867
3621,-48.216576,17.655594,65.723027,-10.764039,3.941497,14.672241
3622,-1079.148673,-3568.232798,2504.234753,-203.058622,-671.418547,471.210752
3623,-58.797189,763.333585,-1100.422048,-11.095615,144.048643,-207.660591
3624,245.510869,-220.190206,-55.824114,60.804517,-54.533468,-13.825695
3625,-59.605499,148.514130,-27.485010,-10.808639,26.930999,-4.984029
3626,-20.201365,-7.929558,-7.723241,-3.792634,-1.488707,-1.449973
3627,-3.686308,32.306834,-71.583216,-0.604358,5.296597,-11.735828
3628,-218.928202,-425.832147,297.075181,-50.828850,-98.866013,68.972338
3629,-230.380851,324.841868,289.256583,-50.443139,71.125891,63.334300
3630,-542.216662,-70.533172,667.158119,-129.749809,-16.878245,159.647692
3631,-2.721741,28.706996,13.815003,-0.567749,5.988215,2.881779
3632,131.669437,-63.100747,590.497174,25.137393,-12.046746,112.733522
3633,12.970635,32.578668,21.958811,2.829456,7.106815,4.790165
3634,-3.952085,-25.613527,25.745575,-0.908036,-5.884997,5.915336
3635,20.210152,3.264543,-22.737543,4.702379,0.759575,-5.290437
3636,48.180671,40.359015,-51.920362,10.968227,9.187643,-11.819559
3637,-48.592192,-30.135386,36.671431,-9.497058,-5.889784,7.167215
3638,18.668861,-1.301412,-11.467434,3.843955,-0.267963,-2.361167
3639,-11.650661,5.111018,1.951935,-2.226856,0.976898,0.373084
3640,833.408058,-759.802546,309.079252,218.462981,-199.168616,81.019585
3641,72.944032,46.893765,16.292546,17.281181,11.109609,3.859869
3642,70.008126,122.409512,-49.583546,14.624376,25.570785,-10.357775
3643,-21.048697,60.932646,55.223105,-5.343294,15.467989,14.018600
3644,-4820.692745,-3888.311028,-864.545064,-947.769545,-764.459170,-169.973389
3645,111.156306,-1360.816610,-160.549074,19.439536,-237.985993,-28.077575
3646,-36.441163,7.170445,19.022296,-7.680562,1.511287,4.009255
3647,32.298408,10.454495,6.616514,6.596793,2.135280,1.351391
3648,-7.094883,4.639637,3.740046,-1.539543,1.006771,0.811566
3649,676.089245,-501.052110,297.089321,167.440443,-124.090699,73.577221
3650,9.918473,-23.512281,-25.000787,1.977569,-4.687935,-4.984717
3651,30.134891,53.308256,104.556142,6.199143,10.966209,21.508573
3652,-358.574717,384.109679,253.091232,-73.756843,79.009244,52.059471
3653,17.962123,-37.941038,-15.880447,3.088583,-6.523953,-2.730639
3654,-9842.291123,-7201.910264,1621.526567,-1935.038114,-1415.927519,318.799319
3655,-8.760375,2.053522,-7.414022,-1.725641,0.404508,-1.460433
3656,23.236328,32.395248,-52.324607,5.467890,7.623134,-12.312840
3657,26.223694,-6.105148,-9.345678,4.851433,-1.129464,-1.728968
3658,155.607469,-130.608105,-218.642075,38.272171,-32.123495,-53.775741
3659,-40.084479,-50.319526,2.699278,-9.094812,-11.417053,0.612442
3660,-35.111767,-23.869165,23.311919,-7.154389,-4.863591,4.750047
3661,-12.351391,-20.811325,-18.407445,-2.247480,-3.786863,-3.349449
3662,371.748134,387.812060,28.438878,62.419335,65.116590,4.775104
3663,122.523931,197.595168,171.534174,27.438543,44.250324,38.414111
3664,3.652337,13.391099,-143.996336,0.856544,3.140475,-33.769957
3665,8.673069,-14.116796,-0.861129,1.836736,-2.989580,-0.182365
3666,-0.560826,-22.781803,8.200167,-0.121217,-4.924059,1.772384
3667,17.363710,-1.043310,-18.271648,2.795301,-0.167957,-2.941465
3668,5207.054102,-6081.056370,-9619.148230,941.517618,-1099.551031,-1739.293918
3669,1.014366,18.353661,-10.006772,0.235935,4.268948,-2.327513
3670,-13.597397,10.463628,-2.562276,-3.057345,2.352724,-0.576122
3671,133.484892,-290.144332,76.496165,23.735522,-51.591810,13.602112
3672,177.664961,-298.783482,-36.163238,40.440374,-68.009559,-8.231532
3673,-9.041938,-12.550682,15.539824,-1.861722,-2.584168,3.199628
3674,12.011716,59.023796,67.850744,2.300132,11.302509,12.992787
3675,418.127264,-149.354258,-1856.875595,84.451219,-30.165814,-375.042291
3676,16.262327,-30.072652,-11.006632,3.687386,-6.818796,-2.495689
3677,-6.158382,-22.723945,46.136656,-1.214307,-4.480696,9.097203
3678,73.744915,-199.494494,-135.451208,17.410456,-47.098707,-31.978711
3679,41.388631,-23.820804,65.071569,15.617480,-8.988481,24.553939
3680,2417.457982,-1768.236011,1474.316235,457.518001,-334.648962,279.022933
3681,15.953995,19.267009,-6.517297,3.016465,3.642866,-1.232243
3682,0.380860,19.807629,-26.636416,0.088032,4.578331,-6.156736
3683,170.824732,-178.389067,86.918405,32.424524,-33.860323,16.498126
3684,2.472568,66.926275,50.981253,0.458677,12.415257,9.457352
3685,22.732767,-14.347313,-1.150455,4.795920,-3.026845,-0.242711
3686,478.101942,-315.330800,228.301217,89.190705,-58.825480,42.589968
3687,104.401301,-257.746525,-38.885149,20.897408,-51.591641,-7.783417
3688,481.949174,-1237.464442,-1627.463974,114.549043,-294.118914,-386.813487
3689,-0.611565,7.491198,-4.859525,-0.128063,1.568668,-1.017591
3690,-33.816026,31.910693,23.147388,-9.231348,8.711216,6.318945
3691,253.793753,-5185.421679,-1554.306988,42.272874,-863.703995,-258.891415
3692,-16.778229,-7.820775,-5.243957,-3.120017,-1.454322,-0.975147
3693,-508.013677,1.893403,26.369498,-85.528659,0.318771,4.439542
3694,-228.111275,164.533370,93.736054,-43.550359,31.412245,17.895822
3695,-1916.944359,-2327.159956,1948.924893,-391.900542,-475.765112,398.438650
3696,-9167.245540,6111.426295,-6793.171847,-1700.385777,1133.577398,-1260.030915
3697,7.202066,23.704636,-6.368334,1.132627,3.727890,-1.001511
3698,877.217624,-1694.457932,135.593187,186.100062,-359.476050,28.765839
3699,29.016862,11.255559,51.277071,5.260860,2.040673,9.296715
3700,6.717535,2.755197,5.620693,1.119705,0.459247,0.936879
3701,-15.880015,-4.765865,37.779592,-3.464094,-1.039634,8.241306
3702,28.266692,-40.135596,-35.963873,6.519722,-9.257289,-8.295079
3703,33.594204,-0.039805,-19.197635,7.544594,-0.008939,-4.311409
3704,1753.674981,-624.263828,-1126.723033,362.935367,-129.195788,-233.183253
3705,16.996787,-5.966107,-2.681567,3.421925,-1.201143,-0.539874
3706,-0.781794,-4.102951,-28.056464,-0.145043,-0.761205,-5.205206
3707,29.178911,17.658902,41.428182,5.822835,3.523945,8.267253
3708,-97.421412,223.869717,140.191927,-22.770154,52.324718,32.766839
3709,272.301519,223.172148,6.152226,47.361730,38.816600,1.070064
3710,567.518850,-2134.507857,261.867492,92.060715,-346.251618,42.479133
3711,13.712221,40.590685,-18.248496,2.802630,8.296298,-3.729795
3712,-3.694207,5.764888,-3.440135,-0.838459,1.308433,-0.780793
3713,-12.058790,102.798836,94.612399,-2.126595,18.128803,16.685107
3714,4.201451,-19.147138,12.019908,0.714537,-3.256335,2.044214
3715,154.535206,-434.284758,-484.505470,34.718923,-97.569348,-108.852272
3716,84.591666,-98.677662,38.228910,19.511492,-22.760497,8.817690
3717,46.988767,3.459822,-42.210871,11.168652,0.822357,-10.033005
3718,-39.353372,-42.778860,35.668870,-6.697532,-7.280514,6.070468
3719,21.064694,-228.708788,268.716464,5.423344,-58.883666,69.184095
3720,-134.434174,25.025763,46.512061,-27.154595,5.054998,9.395053
3721,-48.044411,49.914420,44.348648,-11.192544,11.628186,10.331570
3722,-1412.813746,-2026.824994,-1714.540421,-249.821644,-358.394554,-303.174646
3723,157.402337,-167.787294,-66.188645,29.031095,-30.946484,-12.207753
3724,36.064710,-38.165231,28.285382,10.032209,-10.616516,7.868214
3725,9.167098,5.030600,-17.789807,2.035123,1.116808,-3.949389
3726,29.886930,10.247615,9.473498,5.954764,2.041767,1.887529
3727,21.349405,2.912869,29.290272,4.762110,0.649733,6.533367
3728,-21.139259,-20.455549,-23.187869,-5.233794,-5.064517,-5.741003
3729,-8.921711,138.605740,527.189017,-1.785772,27.743363,105.522300
3730,56.113925,-75.910792,33.204168,14.045200,-19.000316,8.310935
3731,93.855499,36.179985,-34.868367,17.067611,6.579326,-6.340808
3732,416.746538,373.360539,-405.586145,91.833837,82.273343,-89.374544
3733,-12.773366,375.263513,116.880179,-2.627438,77.190432,24.041856
3734,-33.185915,-39.459910,32.768779,-7.915347,-9.411791,7.815854
3735,-52.837003,251.708006,163.601842,-10.419222,49.635697,32.261554
3736,-382.054631,290.291687,-104.415475,-75.788500,57.585407,-20.712986
3737,6.907765,81.579964,94.232343,1.412366,16.679889,19.266803
3738,7001.315116,-8902.057276,334.442595,1557.744513,-1980.646585,74.411180
3739,-168.572360,-8.722753,173.698443,-28.844645,-1.492562,29.721777
3740,155.701519,-804.387453,-730.784610,37.132423,-191.834066,-174.280917
3741,4.556957,-74.336969,-25.296813,0.714727,-11.659244,-3.967632
3742,3.446471,-23.102811,66.569413,0.621423,-4.165601,12.002938
3743,-30.202426,11.027419,30.120184,-5.583565,2.038654,5.568361
3744,900.584488,-783.589294,-162.110084,164.687700,-143.293073,-29.644678
3745,-31.314465,1.436827,-53.090162,-5.808614,0.266521,-9.847853
3746,-11.970932,-16.125136,-19.009781,-2.058209,-2.772458,-3.268426
3747,288.553581,250.675750,133.750026,61.795492,53.683726,28.643376
3748,0.791582,-3.769459,3.380363,0.174532,-0.831109,0.745319
3749,139.572572,-235.822444,-46.949301,23.373178,-39.491426,-7.862249
3750,20.334282,-39.506746,-63.970140,4.674969,-9.082830,-14.707106
3751,-424.477335,-554.911381,1540.498237,-74.439141,-97.312914,270.151915
3752,21.392648,-1.994770,-2.672561,4.194034,-0.391075,-0.523956
3753,3.303514,-0.559088,-7.091071,0.606662,-0.102672,-1.302214
3754,-84.070518,-179.258721,257.047854,-14.192284,-30.261390,43.393288
3755,13.688707,-45.808263,32.550209,2.323143,-7.774229,5.524173
3756,-37.082484,-3.599396,-16.069141,-6.288847,-0.610424,-2.725178
3757,-5807.260915,-2060.344763,-6650.836871,-1399.129726,-496.394022,-1602.370499
3758,118.690606,-503.658072,-311.858511,25.498162,-108.200267,-66.996194
3759,4.460832,-925.117236,306.401498,0.723622,-150.069619,49.703491
3760,-19.898193,129.842288,-101.090510,-4.529473,29.556311,-23.011475
3761,466.064135,5.195291,-154.403499,99.809859,1.112596,-33.066246
3762,6.763862,1.266541,-10.114075,1.201925,0.225062,-1.797251
3763,-19.749294,-7.262149,21.686945,-5.079992,-1.867999,5.578402
3764,-16.991456,-23.905767,-50.502353,-3.650515,-5.136014,-10.850135
3765,291.634294,-141.968510,546.515247,65.733973,-31.999509,123.183793
3766,-9.628906,24.331698,-43.228151,-2.108277,5.327495,-9.464927
3767,-46.010684,29.025678,-13.845530,-10.789357,6.806428,-3.246732
3768,-974.589489,1634.631032,-1359.092350,-168.582184,282.754608,-235.092579
3769,28.286507,45.970092,-10.040382,6.001197,9.752904,-2.130143
3770,724.721418,-564.579737,230.569531,175.203736,-136.488969,55.740927
3771,-5975.033657,-7547.549997,7488.084511,-1263.643753,-1596.210992,1583.634797
3772,604.062651,-690.954193,555.190088,153.866588,-175.999565,141.417789
3773,-4.824067,19.185746,-24.778618,-0.987875,3.928867,-5.074179
3774,-543.696973,-286.170467,-543.291468,-107.212040,-56.430183,-107.132078
